Gene_Name,Statistic
APBA1,481.0
CCDC53,187.0
ZSCAN20,437.0
GRK4,550.0
GPR75-ASB3,434.0
ARHGAP33,414.0
ZNF91,344.0
WNT11,607.0
NUS1,595.0
C1QTNF7,1.0
CPXM2,573.0
BNIP3,88.0
SOCS6,424.0
MYB,475.0
NSFL1C,30.0
COL5A3,296.0
MON2,405.0
GPX8,199.0
CKAP2,1.0
CLMP,525.0
C5orf28,19.0
COMT,338.0
NRCAM,86.0
LIME1,519.0
RCL1,486.0
RAPGEF4,55.0
GALNT15,126.0
B3GALT2,136.0
KIAA1586,276.0
ABAT,260.0
PSMB6,401.0
CIC,501.0
IFITM10,552.0
NEK8,156.0
EPB41L4A,7.0
MED19,244.0
ANKRD65,474.0
DDR2,53.0
ARMCX4,131.0
CAPN10,418.0
GCLC,8.0
CCNE1,1.0
APBB1,0.0
ROCK1,54.0
TIMM44,73.0
FANCG,0.0
MOGS,16.0
RNASE2,355.0
ATP6AP1L,235.0
TAF13,627.0
FREM2,471.0
XRCC6,18.0
HMGN1,81.0
CCR2,67.0
PODXL,50.0
WRAP53,392.0
PPID,230.0
SLC15A4,393.0
PPIE,229.0
TEN1,473.0
SERBP1,10.0
CDK1,1.0
KRT17,3.0
PGM3,148.0
KCNE3,321.0
ALG3,1.0
TCEA2,414.0
ZNF324B,407.0
NR5A2,13.0
LRRC34,341.0
SDHC,78.0
CCNT1,374.0
DDX20,510.0
PSMG2,529.5
SAMD12,499.0
CCDC59,281.0
DHX33,59.0
RAB20,11.0
XPO7,381.5
USP36,569.0
NOS3,224.0
GALNT6,160.0
LRRC40,535.0
CSNK1E,142.0
SYNCRIP,35.0
ACAP2,129.0
KIAA0825,49.0
LANCL3,542.0
TRAPPC4,395.0
ESYT2,521.0
TMEM39B,271.0
IFI27L2,517.0
RRAGD,362.0
MED17,301.5
GRN,61.0
MTF2,305.0
YPEL3,50.0
P2RY6,151.0
C16orf59,1.0
TAF1,522.0
TFPT,545.0
SEC24D,530.0
BRI3,57.0
LPHN2,1.0
SPG21,621.0
AGRN,354.0
HAUS2,480.0
TBCC,502.0
TMTC4,91.0
PEX10,159.0
STAT5B,10.0
RFXANK,241.0
C15orf41,3.0
YKT6,26.0
CDPF1,546.0
AGGF1,325.0
PABPC1L,140.0
LRRC39,544.0
MPPED2,203.0
EPN3,4.0
ZER1,121.0
FAT1,52.0
SIX5,406.0
YIPF3,354.0
GEMIN6,70.0
RTTN,173.0
SEC61A2,42.0
BCAR1,453.0
PDHX,165.0
FAM127B,203.0
CPM,9.0
KIAA1045,246.0
TMEM237,5.0
MERTK,359.0
RASSF2,34.0
PHF8,376.0
IGHMBP2,497.0
RUNX3,571.0
SLC25A26,115.0
ERBB3,249.0
ZNF324,529.0
S100A16,62.0
PLA2G15,93.0
RBM7,132.0
RLTPR,553.0
C9orf156,75.0
CLDN1,32.0
FASTK,91.0
C17orf72,29.0
COL11A1,5.0
C12orf73,54.0
SPSB1,368.0
PRKCI,157.0
P2RY8,183.0
RGL1,25.0
KCNAB3,457.0
ADCYAP1R1,110.0
GPR75,606.0
SUGP2,443.0
MRPS28,207.0
ACVR2A,540.0
PTS,55.0
LAPTM5,2.0
SDC1,61.0
MT2A,252.0
MACROD2,4.0
PHAX,401.0
UHMK1,222.0
STAC3,6.0
ARHGAP18,0.0
SPATA21,472.5
HIAT1,334.0
TMEM27,236.0
ARAP3,6.0
SLC7A5,0.0
ZBTB7C,490.0
C9orf40,35.0
LAMC1,429.0
GCN1L1,91.0
CEBPD,47.0
ORAI1,46.0
NUDT1,0.0
RALA,366.0
MLX,169.0
ACTG1,296.0
ASF1B,1.0
ARC,13.0
ASXL1,566.0
S100A4,41.0
CORO2A,234.0
KEAP1,95.0
TWSG1,529.0
MICAL1,96.0
SAA1,470.0
POC1A,5.0
XPNPEP2,161.0
LAMB2,0.0
XRCC2,0.0
PTCHD4,44.0
MTHFS,167.0
C11orf82,16.0
MSX2,119.5
ZNF860,414.0
TOB2,130.0
NOVA2,0.0
DNAJC27,80.0
RGS19,93.0
GALNT14,47.0
HSPD1,19.0
PRKACB,88.0
HDHD1,420.0
SLCO1C1,59.0
ASB16,559.0
RPRD1B,217.0
G6PD,137.0
RAB3GAP1,526.0
TRA2B,46.0
MIER1,41.0
PDZD2,70.0
SLC9B2,335.0
TM9SF1,470.0
IER3,443.0
FLVCR2,6.0
CALM1,253.0
CDK15,13.0
TMEM91,231.0
HIC1,76.0
TCEAL7,110.0
VEGFA,370.0
ADRA2C,601.0
PEX11A,410.0
LSM12,6.0
PCDHGC3,50.0
C16orf62,254.0
PRPF31,156.0
STAG1,441.0
ZNF451,544.0
SNRPF,19.0
SNUPN,282.0
RNF214,414.0
ERMARD,393.0
DHX40,245.0
SYS1,53.0
GPR87,12.0
CNN1,14.0
BGN,609.0
S100A13,124.0
HMCN2,82.0
SHPK,536.0
ACBD6,12.0
RPS27L,2.0
MDGA1,507.0
ZNF710,336.0
GPBP1L1,475.0
CAT,0.0
C6orf57,616.0
ATG3,409.0
ACTR6,273.0
CDKAL1,539.0
ETV1,42.0
PFN1,506.0
KIAA0556,254.0
VWA5B2,368.0
SLC4A4,3.0
UBXN2A,26.0
PAICS,2.0
PTK2B,120.0
ACTG2,86.0
C15orf52,43.0
JMJD4,63.0
MOB1B,105.0
MFHAS1,603.0
FAF2,412.0
CTBP2,508.0
COQ3,20.0
ZBTB48,431.0
WDR44,280.0
AP3D1,274.0
PLEKHG1,289.0
C15orf27,321.0
NUDT21,24.0
EFR3A,510.5
KDELC1,152.0
SFTPB,0.0
RAB5A,59.0
DNAJC5B,50.0
SORBS3,7.0
ZFP36,33.0
ZNF606,298.0
LAP3,40.0
KRI1,19.0
CYP4B1,0.0
RNF217,32.0
SIRPB2,6.0
MSR1,1.0
ABHD14A,0.0
ZNF526,242.5
HEATR6,150.0
NCL,70.0
NTRK3,114.0
SIGLEC7,22.0
AGO1,581.0
ITGA8,0.0
ZNF823,393.0
SARS2,0.0
TSPAN31,21.0
SCCPDH,336.0
DNAJC22,145.0
FOXQ1,324.0
SF3B1,531.0
SIGLEC8,146.0
PABPC1,0.0
MAPKBP1,179.0
POGZ,608.0
RUFY3,49.0
PSRC1,0.0
CIITA,45.0
RPL19,446.0
PTGS1,311.0
CD86,36.0
VSNL1,11.0
ARID1B,604.0
SCD,504.0
SH3KBP1,73.0
PBK,0.0
ZFP62,372.0
SH3RF1,69.0
CEP19,81.0
CD63,2.0
SNTB1,55.0
PCSK4,631.0
LSM14A,127.0
HAUS6,104.0
CHD1L,221.5
RPL7A,444.0
DDA1,600.0
CCT5,0.0
SRPX2,62.0
FCRL6,1.0
ELOVL5,595.0
UBE2V1,467.0
APPL1,183.0
CXorf40B,86.0
LIPG,570.0
GMIP,88.0
MAP3K12,108.0
ARMC5,260.0
PARD6G,6.0
ELP2,271.0
GCNT1,636.0
B9D2,166.0
ERN1,27.0
CUL5,603.0
TMEM5,125.0
CEP97,108.0
GNB1L,12.0
GNAI3,182.0
COX4I1,562.0
CDKN2D,503.0
CST3,3.0
FCGR2B,235.0
CDT1,0.0
QSER1,23.0
ENO4,40.0
ZNF671,17.0
ISYNA1,217.0
RPS10,444.0
KLHL28,303.0
TMEM110,0.0
TIAM1,389.0
PRRX2,40.0
SETD3,78.0
CLSPN,1.0
FAM26E,220.0
MTIF2,10.0
C10orf54,1.0
LTBP1,303.0
ANXA2R,298.0
ZNF131,0.0
C18orf25,292.0
TRIP12,494.0
ADAM15,594.0
GREB1,141.0
MAP4K5,543.0
MARCH8,40.0
CDC42EP5,325.0
COPS2,161.0
MTA2,18.0
HEXA,212.0
PCSK7,31.0
ZNF770,85.0
LRRC58,35.0
HGF,58.0
ANPEP,25.0
KCNT2,0.0
SLC5A1,277.0
C9orf3,288.0
RAB11FIP2,9.0
POLM,445.0
B3GALT4,114.0
IL1R1,0.0
PSD,586.0
ARHGEF9,175.0
CPZ,516.0
KIF26A,202.0
ATP8A1,0.0
DUOXA2,368.0
SETD1B,518.0
TMEM169,487.0
WRB,177.0
FAM101A,157.0
MMAA,348.0
ADAMTSL1,474.0
KIAA0753,532.0
ARHGEF2,55.0
RABEPK,211.0
GATM,402.0
CRTAP,34.0
ZNHIT6,171.0
SPINT1,108.0
KLK1,353.0
DHRS12,19.0
GIGYF2,520.0
ZNF543,149.0
ZSWIM8,182.0
HSD11B1L,343.0
PTCD1,51.0
BIN1,209.0
FCGRT,1.0
ATG4B,309.0
NCAPH,0.0
CTSS,6.0
PSMF1,139.0
MMRN2,26.0
PPIL3,478.0
CARD6,31.0
ARHGAP30,0.0
CAPS2,115.0
RDH13,344.0
TMEM156,552.0
SLC22A17,237.0
COG2,275.0
GRIP1,51.0
SCARB1,633.0
FGF7,24.0
CD3E,250.0
ACSF2,22.0
APBA3,359.0
GLIS3,209.0
STRA13,191.0
IPO8,519.0
SSH2,333.0
ZNF827,611.0
ACOT13,588.0
NBAS,533.0
UIMC1,567.0
COA5,395.0
MED29,356.0
NXT1,177.0
VKORC1L1,394.0
WNT4,412.0
DPY19L2,481.0
DARS2,0.0
JAG1,20.0
MICALL1,19.0
TTN,23.0
SP110,14.0
ANO8,467.0
PCGF1,70.0
STAT2,493.0
MOSPD1,446.0
NFS1,26.0
FOXN3,149.0
ST6GALNAC3,0.0
USP30,329.0
DTWD2,280.0
CMAS,4.0
FBXW7,473.0
SLC25A25,32.0
KIF24,150.0
C1orf198,6.0
FOLH1,168.0
CPT1A,323.0
ZSWIM5,231.0
WDR12,0.0
COLCA2,182.0
CEP76,25.0
ARHGAP4,334.0
DEPDC1B,1.0
ZNF792,117.0
PLEKHM1,190.0
XPOT,6.0
LSM11,431.0
IQUB,73.0
SNIP1,365.0
ZNF20,239.0
GALNT4,458.0
FAM83E,188.0
SLC7A8,346.0
ZNF554,481.0
PQLC2,519.0
RNF138,362.0
ARPC1B,242.0
TSSK6,155.0
BCDIN3D,527.0
P4HTM,3.0
MDFI,36.0
CHIC1,57.0
SIX4,30.0
FAM3D,323.0
PBX3,210.0
SEPW1,34.0
THYN1,406.0
ADAMTS12,174.0
RPL29,427.0
QSOX1,7.0
NDUFB4,44.0
VAV1,110.0
LRCH1,38.0
PIGZ,310.0
COCH,83.0
ARL9,81.0
RIC3,127.0
PARVG,5.0
NUP188,230.0
TPR,261.0
PCDH7,166.0
MTG1,64.0
EID2B,274.0
C19orf82,509.0
TMEM88,0.0
KIAA2013,347.0
TRUB1,116.0
SYTL4,189.0
TRNT1,284.0
IL15,81.0
IFT20,615.0
RBM15,443.0
MRPL12,10.0
JAG2,143.0
SPATA24,361.0
CEP72,1.0
KLHL7,90.0
SLC46A3,8.0
FAM198B,253.0
IQCE,435.0
ETFA,165.0
CHMP1A,398.0
SAMD3,108.0
RNMTL1,568.0
SLC16A5,6.0
PLXNA3,301.0
COL21A1,286.0
ANGPTL6,234.0
INTS4,92.0
ATP6V0A4,448.0
L3MBTL4,384.0
IFITM2,0.0
GOLPH3L,555.0
DCAF13,5.0
PTPN14,555.5
JAK3,635.0
SH3BGRL2,6.0
MYLK,113.0
FGL2,19.0
ZNF570,610.0
PTMA,201.0
TRPT1,144.0
ADCK2,303.0
TRMT112,83.0
NT5C,383.0
C8orf37,458.0
CLYBL,435.0
C5orf42,347.0
ADPRM,224.0
WDR81,137.0
SPOCK2,50.0
PLIN1,352.0
UBA6,49.0
KLHL3,97.0
CDC42BPB,356.0
IPO4,39.0
ARIH2OS,288.0
ILVBL,432.0
SRSF9,10.5
RPS29,611.0
SECTM1,3.0
NIPA1,170.0
AAGAB,26.0
GABRD,529.0
PSAP,99.0
DDX23,281.0
AEBP1,586.0
ZNF414,374.0
C15orf59,514.0
MED20,34.0
PALB2,0.0
ARHGAP19,469.0
ZNF493,26.0
HES4,345.0
SLC22A15,138.0
GLIPR1,193.0
CAMK1D,594.0
RNF149,193.0
TTC32,367.0
SH3RF3,199.0
HS3ST1,444.0
OSTF1,324.0
NCAM2,192.0
S100A12,432.0
NETO2,164.0
CXCR4,368.0
MLPH,10.0
YARS2,28.0
TIA1,177.0
SLC31A1,314.0
ZMYM6NB,6.0
MPP1,15.0
ZNF490,427.0
RHOA,0.0
CD5,202.0
INPP1,510.0
ZNF512B,257.0
GPN1,0.0
DCAKD,57.0
ZNF776,599.0
DUSP2,539.0
NPHP1,133.0
CSNK1G1,15.0
SVIP,195.0
CHODL,65.0
NLGN4X,555.0
FAM114A2,32.0
M6PR,572.0
BBS7,438.0
IDH2,32.0
ARSJ,529.0
GAPT,0.0
PLA1A,51.0
NFX1,424.0
TMEM70,602.0
METTL14,157.0
PEBP1,9.0
VWA2,204.0
SMURF1,578.0
HECTD1,533.0
CPEB2,77.0
RPH3AL,3.0
OTUB1,65.0
MT-ND6,4.0
STK24,29.0
MLLT1,288.0
NUDT22,191.0
PTCH1,433.0
STAG3,568.0
PLEKHA2,220.0
TRAFD1,403.0
EIF3D,62.0
C5orf15,332.0
FAM132A,34.0
GABRR2,576.0
TP53RK,536.0
PTGES2,41.0
CENPH,0.0
TMCO6,421.0
CHD8,482.0
PIK3IP1,155.0
CCDC124,213.0
LARS,259.0
EDF1,524.0
LAMC2,144.0
ITGB8,18.0
RFT1,53.0
TWF1,32.0
AHSA2,441.0
SMARCAD1,395.0
TMEM97,591.0
S100B,564.0
POLR3H,465.0
FBXO6,566.0
ERAP1,291.0
SATB2,194.0
PCDHB4,324.0
ZNF384,94.0
VARS2,131.0
COG8,433.0
TXLNB,233.0
METTL7B,545.0
DNAAF3,295.0
HOXA5,13.0
DIO2,35.0
ACAD10,443.0
TBPL1,158.0
L3MBTL2,434.5
BTN3A3,0.0
BSPRY,396.0
FCHSD2,76.0
CENPBD1,464.0
FAM122B,243.0
PHYH,122.0
RASL11A,146.0
SDCCAG3,49.0
UBALD2,49.0
PRDM16,11.0
PLEKHO1,193.0
TECPR2,290.0
CCDC120,264.0
SERPINE3,204.0
ASH1L,594.5
THOC2,474.0
PRR7,42.0
TWIST2,258.0
EIF2AK2,126.0
PEAK1,0.0
CSTB,319.0
PCBD2,538.0
RNF10,255.0
NEIL3,1.0
ZNF317,430.0
HECTD2,124.0
OGT,411.0
CLIP1,528.0
AK9,108.0
CNGA1,126.0
CSGALNACT1,68.0
ZNF501,376.0
C11orf68,341.0
UBR1,49.0
IGF2,462.0
ATP5G1,20.0
TESPA1,52.0
DGKG,450.0
MTF1,335.0
LYPD6,68.0
H2AFZ,1.0
SERPINI1,400.0
SLC10A3,348.0
FAM8A1,4.0
ATP5D,326.0
ZBTB8OS,530.0
OSTM1,112.0
AP1G2,373.0
WDR18,7.0
ARHGEF15,0.0
BCO2,195.0
PIDD,123.0
HDAC1,3.0
FOXC1,441.5
ANKRD13D,289.0
COLCA1,594.0
TPCN1,22.0
TUBA4A,280.0
C12orf61,474.0
CD163,65.0
MBOAT1,401.0
DSP,0.0
PPA2,609.0
TRIM32,193.0
AP4E1,510.0
METTL1,41.0
EMC7,390.0
CISD3,449.0
WDR4,21.0
NHLRC3,48.0
SNRNP48,227.0
TFAP2E,628.0
SOX8,398.0
TBX21,19.0
EFEMP2,58.0
ACTR3,72.0
TCEANC,272.0
KCTD2,93.0
KDM6A,612.0
B4GALT6,165.0
GPR37,155.0
TMEM87B,165.0
PES1,4.0
B4GALT7,265.0
HOXB6,318.0
ABLIM2,459.0
MZT1,52.0
RPAP1,69.0
FUNDC2,229.0
BHLHE41,267.0
MYOM1,189.0
NPM3,6.0
CEMP1,433.0
KLHL17,152.0
KIT,254.0
PPP1R3E,587.0
MASP1,51.0
ARL17A,489.0
SLX4IP,41.0
ZC3H10,351.0
CDC42EP1,342.0
TEK,0.0
SPG11,153.0
FGD5,0.0
C6orf136,119.0
HLA-DOA,2.0
PLEKHG3,28.0
DAZAP1,21.0
RSPRY1,611.0
NOS2,514.0
ARID5A,151.0
SLC35F3,147.0
KLHL2,57.0
CNR1,52.0
ING3,123.0
SOX21,71.0
THOC1,159.0
PCDH12,0.0
SRGAP2,95.0
ASAH1,1.0
TMEM102,518.0
NCAPD2,1.0
FKBP1A,452.0
CRMP1,588.0
GLS,92.0
SPRY2,143.0
CCDC148,457.0
UCP3,286.0
MEX3C,130.0
HAS3,225.0
PIPOX,481.0
CLEC4A,35.0
AQP3,152.0
CNTF,486.0
FAM161B,155.0
ICAM5,99.0
MAP3K13,28.0
GRB2,332.0
RNLS,424.0
ADAM8,388.0
AIG1,506.0
IMMP1L,412.0
CDC20,0.0
CYP4X1,336.0
MIEN1,220.0
SLC23A3,322.0
HIVEP2,463.0
FXN,214.0
IFRD1,587.0
FADS1,626.0
ARL1,311.0
COPS6,34.0
TIGD5,9.0
TIMM17A,168.0
GOLGA8S,59.0
NRTN,107.0
FADS3,21.0
IL1RAP,147.0
DOCK8,0.0
NARFL,401.0
BTF3L4,126.0
AGER,0.0
NGEF,23.0
PAFAH1B1,187.0
KIF1C,0.0
TTC30B,440.0
FIGN,334.0
NRIP1,481.0
CCDC69,0.0
BRE,596.0
CNTNAP2,50.0
TMCO1,132.0
KDM2B,395.0
ANXA5,0.0
MAPRE1,256.0
ZNF189,228.0
GFOD1,294.0
KCNJ8,12.0
STMN3,331.0
EDNRB,0.0
TRMT61A,359.0
GPANK1,453.0
ATF4,443.0
CA14,493.0
ZNF524,222.0
FXYD1,1.0
ZC3H11A,244.0
CBX6,597.0
ZNF835,149.0
ADIRF,3.0
SLC30A3,393.0
FPR2,0.0
PCDHB14,232.0
PHC1,341.0
SLFN5,316.0
COMMD7,454.0
CHERP,125.0
NES,23.0
SERPINE1,574.0
AKNA,7.0
SLC6A14,152.0
GPM6B,116.0
TEX30,97.0
ZNF497,465.0
PARL,33.0
ZMYM2,201.5
NUFIP1,255.0
HIC2,267.0
ADAM33,48.0
CXCL17,1.0
PSPH,3.0
SKP1,132.0
ABCB7,631.0
RMND1,398.0
UXT,597.0
PPARD,527.0
WDR5B,371.0
CAB39L,48.0
ZKSCAN3,395.0
OAZ2,211.0
HDAC7,14.0
TSR1,48.0
SPRYD3,74.0
PEBP4,0.0
GIT1,208.0
DNAH5,387.0
MVP,7.0
TTC27,45.0
DGAT1,423.0
RBM23,195.0
LZTS2,528.0
GCDH,345.0
PAN2,555.0
GTF3C3,23.0
PPAPDC2,493.0
DNMT1,130.0
DDX11,3.0
LRIF1,112.0
DYNC1I2,548.0
UBE4A,270.0
SYDE2,48.0
TMEM140,25.0
TSTA3,134.0
SNRPC,55.0
MELK,1.0
ARMC10,45.0
TNFRSF1A,376.0
PROSER2,601.0
HS2ST1,519.0
EXOC6B,64.0
NUDCD3,600.0
TMOD1,7.0
FGR,1.0
ULBP2,81.0
RNF130,4.0
FAM13C,0.0
MINOS1-NBL1,260.0
TSSC4,466.0
PVRL1,0.0
RPL39L,1.0
MARVELD3,35.0
ZNF658,530.0
MAP6D1,10.0
PDIA4,8.0
NSD1,505.0
PCDHGA11,8.0
ZNF629,559.5
MRS2,532.0
IL1R2,377.0
WTIP,131.0
XRN1,466.0
EDIL3,104.0
RASL11B,144.0
CCDC82,121.0
IL17RE,70.0
WBSCR16,122.0
DDX21,308.0
C8orf82,175.0
ZNF439,100.0
KREMEN1,23.0
GLE1,284.0
NEDD1,47.0
C2CD4B,146.0
COMMD5,352.0
ARL15,235.0
FSTL4,173.0
BPNT1,527.0
KCNE4,635.0
PTRH2,145.0
KANSL2,247.0
EIF2B2,166.0
SMEK2,182.0
STK17A,430.0
FBXW5,586.0
GOLGA7,613.0
PDZK1IP1,428.0
IFIT1,130.0
TRAPPC9,614.0
ARHGEF19,4.0
ZNF335,402.0
CSPG4,526.0
BMP8B,204.0
SHISA5,321.0
RWDD3,591.0
RNF24,266.0
SENP3,136.0
KRBA1,128.0
CDON,381.0
SCN2B,59.0
C19orf70,558.5
SNAPC1,169.0
THPO,561.0
ACOT2,5.0
TMEM11,446.0
FBLN7,401.0
DUSP23,505.0
DUSP6,32.0
DYNC1LI1,55.0
THSD4,215.0
TMPRSS2,1.0
ZNF251,185.0
PTGIS,11.0
PID1,0.0
TACC3,0.0
ARHGAP8,243.0
BNIP3L,358.0
FAM101B,13.0
ZFYVE21,216.0
CDKL3,154.5
NPC2,0.0
TTC39A,89.0
TRPC4AP,454.0
SP1,523.0
FAM156A,632.0
VPS18,239.0
SPAG17,451.0
ZNRF2,203.0
RFTN2,95.0
SLC30A7,563.0
TXK,6.0
NR2C1,278.0
ACAD8,144.0
CAV1,25.0
DOK4,7.0
FAM187A,132.0
SLC26A10,363.0
NUDT13,160.0
ZNF207,64.0
MAP4K3,625.0
FICD,24.0
MTERFD1,15.0
ETV2,282.0
FAM129B,133.0
PDCD5,20.0
DNTTIP1,148.0
CLEC2D,430.0
CD163L1,476.0
KLLN,344.0
EGLN2,78.0
SUN1,196.0
CCL20,466.0
SIRT1,60.0
SLC12A2,182.0
TROAP,0.0
ARHGAP35,497.0
NUP37,3.0
IL12A,249.0
CTSW,2.0
POU2F2,627.5
PALD1,18.0
GNAZ,570.0
BDKRB2,552.0
SLC27A1,81.0
ARSK,264.0
AP1S1,2.0
TXNDC11,32.0
RCHY1,75.0
EIF3B,3.0
DNLZ,470.0
ZNF136,106.0
CALU,31.0
NBPF10,176.0
EDC3,87.0
COX10,282.0
FZD7,203.0
CD52,1.0
LTBP3,230.0
TBX2,6.0
E2F5,636.5
SYNGAP1,399.0
NAT14,442.0
SLC35B1,190.0
CHGB,68.0
DTL,0.0
AP1S2,51.0
AMIGO3,610.0
ZSWIM4,414.0
SIGLEC9,6.0
MYL6,7.0
FAM73A,122.0
ATHL1,527.0
KCNS3,305.0
RORA,419.0
DHX35,75.0
POLR1C,175.0
CMTM8,18.0
DFNB31,210.0
FOXS1,294.0
ARL3,382.0
GSS,10.0
SMARCA4,94.0
HSCB,247.0
HSD17B10,80.0
CHST2,288.0
ITGA2,86.0
RGS13,1.0
ESR1,122.0
RPL9,294.0
SHANK3,0.0
CLEC2B,275.0
MCPH1,333.0
SNRPB2,243.0
C1QTNF5,16.0
KLHL35,398.0
HDC,1.0
CCDC30,99.0
EIF5,237.0
TBC1D14,378.0
ZNF182,551.0
LRRC49,293.0
ZFPM2,82.0
BPHL,127.0
TAF9B,420.0
LY6G5C,13.0
SNAPC2,299.0
TMEM86A,274.0
CD300C,2.0
CREBBP,499.0
ECSIT,405.0
FNTB,143.0
SH2D1A,217.5
RHOV,3.0
C5orf30,272.5
MLC1,103.0
IMMP2L,312.0
ECT2L,122.0
USP21,75.0
CANT1,81.0
SNCG,245.0
ZDBF2,514.0
MYOF,554.0
AGAP3,294.0
CD3D,305.0
ACADVL,157.0
SHFM1,0.0
RUNX2,75.0
PDCD1,535.0
MRPL17,168.0
SFR1,469.0
ALDH1A2,12.0
KIF1B,586.0
METRNL,213.0
ID3,112.0
FUCA2,439.0
PRR4,395.0
COQ10B,243.0
CREB3L2,408.0
PTGR2,481.0
HCCS,135.0
OTUD6B,109.0
FIBIN,61.0
ZNF148,212.0
POLR2F,101.0
C12orf43,420.0
RECQL4,1.0
PRR5,62.0
MEMO1,10.0
AAMP,84.0
LRRC57,366.0
TAGAP,31.0
ZFP90,401.0
PRPSAP1,259.0
TMEM65,15.0
TUBB3,5.0
IFNLR1,590.0
JMJD1C,13.0
VPS37B,250.0
CCR10,296.0
PRDX2,120.0
TP53INP2,167.0
LNP1,472.0
SLC16A9,134.0
ANKRD36,426.0
RSAD2,162.0
DIDO1,366.0
ACY1,605.0
TTC12,227.0
FXR2,110.0
CDK14,289.0
TICAM2,163.0
ZNF441,12.0
LTV1,234.0
RANBP10,245.0
CACNB1,78.0
DEPTOR,417.0
HSPA4,111.0
HOXD9,157.0
KLHDC4,473.5
WWOX,476.0
NR1H3,140.0
XDH,36.0
MBIP,0.0
MPRIP,42.0
TMEM42,132.0
TAB3,524.0
FAM193A,390.0
LRRC56,230.0
WBSCR22,34.0
TADA2B,84.0
ZNF529,532.0
BRK1,79.0
MAPKAPK2,519.0
STXBP1,36.0
ERG,0.0
ERP27,125.0
TMEM171,2.0
C1QA,14.0
PPIH,16.0
SLC39A6,9.0
FAM47E-STBD1,45.0
ZBED5,465.0
ANXA2,616.0
CHRNA10,84.0
DPEP2,1.0
CRLF1,621.0
CACNA2D1,310.0
TOR1B,579.0
SRGAP3,492.0
ASNSD1,252.0
RALB,485.0
UTP11L,237.0
CCDC86,24.0
FAM175B,234.0
XKRX,594.0
SRSF7,566.0
C17orf85,440.0
CDC6,1.0
UCP2,262.0
VHL,437.0
SH2D2A,257.0
CLCN7,496.0
HPRT1,9.0
PRKG1,4.0
PPL,607.0
NIP7,157.0
BICC1,432.0
HRH1,223.0
DNAJC30,637.0
NEK2,1.0
SUSD2,0.0
RGMB,230.0
REM1,91.0
ABCC3,436.0
TMX1,91.0
MORN1,506.0
APOO,79.0
RANBP3L,42.0
TTBK2,312.0
CCNY,313.0
HLA-B,32.0
CLIC6,197.0
MRPL38,172.5
RPTOR,635.0
PDCD2,231.0
OXLD1,73.0
CD69,19.0
SYCP2L,599.0
E2F3,25.0
PDZD11,82.0
CD59,51.0
NCSTN,386.0
CTBP1,441.0
IFIT2,52.0
MKRN1,421.0
MRVI1,58.0
ZNF229,319.0
NCOA5,611.0
NEDD9,0.0
PPM1L,299.0
SREK1,427.0
HOXA4,237.0
TMSB15A,572.0
CELF1,103.0
CMTM7,8.0
NAB1,129.0
MED21,525.0
AIMP1,401.0
PHACTR4,627.0
ROM1,32.0
ZNF468,303.0
ZNF222,336.0
ACSS3,2.0
RBM14,95.0
DTX4,36.0
ARIH2,3.0
ING2,531.0
MXD4,0.0
ILDR2,251.0
MEF2BNB-MEF2B,618.0
C5orf54,443.0
B3GNT5,111.0
LGALS8,451.0
CHMP4B,576.0
ZNF429,15.0
WBSCR17,147.0
PAK6,31.0
BTAF1,435.0
SDR39U1,615.0
MEIS1,130.0
HIGD1B,1.0
TMEM160,466.0
LAMC3,39.0
PDHA1,41.0
PHLDA3,626.0
ATP5O,477.0
ESPNL,399.0
USP10,269.0
TBCA,523.0
ZNF474,110.0
SEC23IP,422.0
MFN1,4.0
TCF25,202.0
GPS2,131.0
KRT80,99.0
DCLK2,221.0
TMEM161B,45.0
SFPQ,266.0
HERC2,296.0
NUAK2,432.0
SAMD13,508.0
TMEM41B,169.0
SEC14L1,61.0
MAP3K5,614.0
DNAJC24,595.0
AKT1,230.0
GIMAP8,0.0
FAM171A1,555.0
GAPDH,0.0
CLN3,127.0
PSME3,30.0
TCOF1,17.0
YWHAE,559.0
IRF2,212.0
UBA1,204.0
GAS8,126.0
SLC35C2,390.0
NT5C3B,159.0
ZNF532,129.0
POLR2K,315.0
NOP14,116.0
PCDHGB4,106.0
R3HDM1,1.0
PLCXD2,459.0
MKS1,195.0
ALOX15B,99.0
ZFAND2B,184.0
TNFSF13B,80.0
CCDC9,609.0
LAG3,555.0
SPATA2L,48.0
NACA,288.0
SLC25A51,560.0
CDC42,164.0
IGFBP2,99.0
ZNF205,413.0
PRDX4,108.0
TNFRSF11A,490.0
PIAS1,71.0
RBBP6,559.0
ZFR,89.0
ZNF286B,121.0
TRIM52,68.0
DENND2A,9.0
ALDH3A2,350.0
DCAF15,209.0
ANAPC16,28.0
TBRG4,1.0
SLC35F5,150.0
TESK2,294.0
GCNT4,64.0
SSR2,538.0
RAB10,1.0
APH1B,3.0
LARP1B,532.0
CCAR1,29.0
RNF182,207.0
MTUS1,121.0
ISCA2,254.0
CNNM3,311.0
NDUFA8,202.0
FAM65B,99.0
ATP2B1,456.0
TICAM1,341.0
MAPK3,4.0
PVR,188.0
DYNLT3,528.0
NR3C2,0.0
ERCC6,378.0
RBM11,530.0
STK40,66.0
RTDR1,406.0
CBFB,200.0
AGR2,292.0
KIF3B,511.0
PPP1R14B,0.0
DCP1A,26.0
